Date,Precipitation Original,Precipitation
01-01-06,0.564960181713104,0.0
02-01-06,22.1404056549072,25.524924792042228
03-01-06,21.383104324340803,24.192877366124275
04-01-06,0.0,0.0
05-01-06,0.0,0.0
06-01-06,0.481117576360703,0.004503474023011267
07-01-06,8.53647708892822,4.955301377517233
08-01-06,19.6884517669678,21.20472370936184
09-01-06,19.7617359161377,21.31732014876168
10-01-06,0.7974620461463929,0.0
11-01-06,0.0,0.0
12-01-06,20.9538040161133,23.368028412932958
13-01-06,4.25508213043213,0.6481090774570992
14-01-06,15.5218677520752,14.536506866777701
15-01-06,4.27675199508667,0.6636505314960748
16-01-06,0.0,0.0
17-01-06,0.0,0.0
18-01-06,0.328364253044128,0.0
19-01-06,6.429279327392581,2.3677881754674166
20-01-06,4.355194091796879,0.7267716016673749
21-01-06,0.0,0.0
22-01-06,6.68636178970337,2.603590038695307
23-01-06,8.44266605377197,4.826651898538728
24-01-06,1.8712861537933303,0.0057786846363991895
25-01-06,8.86952495574951,5.428977449287709
26-01-06,0.0,0.0
27-01-06,4.85387420654297,1.0900005952123082
28-01-06,5.0984983444213885,1.3087866016024714
29-01-06,0.0376706011593342,0.00015746009238308545
30-01-06,2.30220913887024,0.0
31-01-06,0.0,0.0
01-02-06,5.73964262008667,1.7580013862786275
02-02-06,5.51907730102539,1.6172110949644813
03-02-06,2.7525672912597696,0.10510661632340224
04-02-06,20.272508621215803,22.151094227980302
05-02-06,12.677978515625,10.424869940003095
06-02-06,19.699670791626,21.221558775481462
07-02-06,23.3861598968506,27.643497290499734
08-02-06,3.8880152702331503,0.4981078991311052
09-02-06,12.9505386352539,10.783076788017643
10-02-06,0.0,0.0
11-02-06,0.154726818203926,0.0
12-02-06,10.1125030517578,7.36889281498904
13-02-06,15.7651138305664,14.866092833509388
14-02-06,29.889085769653303,37.37701161282513
15-02-06,0.5670220255851751,0.0
16-02-06,12.3505373001099,10.070860569370488
17-02-06,15.349196434021,14.313470613916554
18-02-06,0.0,0.0
19-02-06,3.94335865974426,0.5142257970845288
20-02-06,4.350895404815669,0.7236219916765827
21-02-06,0.0,0.0
22-02-06,13.112078666687,10.994028393519386
23-02-06,12.3173351287842,10.03478278373346
24-02-06,0.51203453540802,0.0
25-02-06,0.619872570037842,0.0
26-02-06,0.0,0.0
27-02-06,5.6934700012207005,1.7317725243494415
28-02-06,14.731970787048304,13.3620846763729
01-03-06,0.0,0.0
02-03-06,0.0,0.0
03-03-06,0.0,0.0
04-03-06,0.0830086320638657,0.0
05-03-06,0.567689061164856,0.0
06-03-06,3.671879529953,0.42077962539099634
07-03-06,2.92728233337402,0.12902857306375415
08-03-06,2.41307592391968,0.0
09-03-06,0.664543151855469,0.0005833069633343069
10-03-06,0.02822595089674,0.0
11-03-06,14.7417726516724,13.377590345516783
12-03-06,4.59926509857178,0.8998023416120562
13-03-06,5.25043535232544,1.4247206820519027
14-03-06,4.439136505126951,0.7911797061603365
15-03-06,5.50545215606689,1.608372451670809
16-03-06,4.763428688049321,1.011825468848461
17-03-06,6.76157140731812,2.6996844020410675
18-03-06,3.81595540046692,0.4755452654954322
19-03-06,8.05896091461182,4.3512382344848515
20-03-06,16.1232585906982,15.370535737604234
21-03-06,5.5294475555419895,1.62678359920361
22-03-06,0.0,0.0
23-03-06,8.09786796569824,4.398240974328777
24-03-06,8.83433151245117,5.369460915024964
25-03-06,7.73886156082153,3.955294304863092
26-03-06,0.0,0.0
27-03-06,0.0,0.0
28-03-06,5.901659488677981,1.8941380533288639
29-03-06,11.224461555481,8.808031139484108
30-03-06,16.653436660766598,16.081528508366493
31-03-06,0.0,0.0
01-04-06,0.9739860296249392,0.0
02-04-06,2.96148022771447e-10,0.0
03-04-06,0.0,0.0
04-04-06,9.054170607702969e-11,0.0
05-04-06,1.16215419769287,0.0
06-04-06,12.3569145202637,10.078470195657713
07-04-06,20.66552734375,22.88197741808775
08-04-06,6.77789974212646,2.7220760501261525
09-04-06,1.75958979129791,0.013304708170101653
10-04-06,6.473666191101072,2.40293528319203
11-04-06,12.2134523391724,9.922273151187683
12-04-06,0.0109188044443727,0.0
13-04-06,0.0215502176433802,6.292309761645604e-05
